model,quality,path,name,nrows,ncols,nnz,mean_nnz_per_row,std_nnz_per_row,mean_nnz_per_col,std_nnz_per_col,sparsity
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_5_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_5_ffn_conv2_fully_connected,512,2048,209715.0,409.599609375,18.5799007416,102.399902344,9.01987457275,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.19437599182,102.3984375,9.23570632935,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.94522285461,102.3984375,9.54867362976,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,8.98552513123,102.3984375,8.88079833984,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.93845176697,102.3984375,9.69220733643,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,8.79616260529,102.3984375,9.26695156097,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.52676200867,102.3984375,9.24817466736,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,9.22703170776,102.3984375,9.09656429291,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.89859485626,102.3984375,9.33310508728,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_2_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_2_ffn_conv2_fully_connected,512,2048,209715.0,409.599609375,18.5518131256,102.399902344,9.41531658173,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,8.91153526306,102.3984375,9.40045642853,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,8.52486133575,102.3984375,8.93364334106,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.81590270996,102.3984375,9.14965820312,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_1_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_1_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,9.04285240173,409.599609375,17.8386287689,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.20308113098,102.3984375,9.69502830505,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.43715953827,102.3984375,9.27706241608,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,8.80437469482,102.3984375,9.02673053741,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_0_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.88563537598,102.3984375,9.19055080414,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.71003341675,102.3984375,9.55051422119,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_0_self_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,9.20987033844,102.3984375,9.35985374451,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_0_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_0_ffn_conv1_fully_connected,2048,512,209716.0,102.400390625,9.03232192993,409.6015625,18.8738975525,0.799999237061
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,8.93036365509,102.3984375,9.12314987183,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.71092987061,102.3984375,9.23972320557,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,9.11436843872,102.3984375,8.77593421936,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,9.25872802734,102.3984375,9.36569404602,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,9.10772228241,102.3984375,9.43032741547,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_1_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.18353557587,102.3984375,8.77504348755,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_4_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_4_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,9.17078304291,409.599609375,18.3673934937,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,8.68488121033,102.3984375,9.25872802734,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.98291683197,102.3984375,9.56890201569,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_4_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.82409572601,102.3984375,8.49479484558,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.18715000153,102.3984375,9.22639656067,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_5_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,9.49637126923,102.3984375,9.62568092346,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,9.08130741119,102.3984375,9.44274616241,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_0_encdec_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.66867542267,102.3984375,9.65606880188,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.09076595306,102.3984375,9.36173152924,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,9.56400203705,102.3984375,8.84686470032,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_0_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.0658082962,102.3984375,8.92817592621,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_0_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,9.4373664856,102.3984375,9.70509624481,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_ffn_conv2_fully_connected,512,2048,209715.0,409.599609375,18.1893749237,102.399902344,9.48125934601,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.92423725128,102.3984375,9.63521289825,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.41291427612,102.3984375,9.36173152924,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_0_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.32242679596,102.3984375,9.30292224884,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_5_self_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,8.42252349854,102.3984375,9.1391916275,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_5_encdec_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.93648529053,102.3984375,9.0658082962,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,52429.0,102.400390625,8.93672657013,102.400390625,9.59582805634,0.799999237061
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,8.43897151947,102.3984375,9.43364048004,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.29031658173,102.3984375,9.1515789032,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_1_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_1_ffn_conv2_fully_connected,512,2048,209715.0,409.599609375,19.2182617188,102.399902344,9.37842273712,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_5_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_5_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.4774312973,102.3984375,8.93145656586,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_2_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_2_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,9.00633144379,409.599609375,18.2009677887,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_1_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_1_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,8.94125461578,409.599609375,17.458147049,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_3_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_3_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,8.94436645508,409.599609375,18.9254760742,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/symbol_modality_33288_512_shared_.smtx,transformer/random_pruning/0.8/symbol_modality_33288_512_shared_,33288,512,3408692.0,102.400024414,9.21246051788,6657.6015625,73.3488388062,0.799999953061
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.20986938477,102.3984375,9.91829013824,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_encoder_layer_0_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.8/body_encoder_layer_0_ffn_conv2_fully_connected,512,2048,209715.0,409.599609375,18.705827713,102.399902344,9.45588684082,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,9.18566226959,102.3984375,9.16480064392,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.25091934204,102.3984375,8.94565963745,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_5_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_5_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,9.21900081635,409.599609375,18.2387008667,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.97443294525,102.3984375,9.2232208252,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.07894134521,102.3984375,9.23084068298,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.65748500824,102.3984375,8.90364170074,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,9.40211772919,102.3984375,9.44956874847,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,9.17183113098,102.3984375,9.00506687164,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_3_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_3_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,8.85262012482,409.599609375,19.1472969055,0.800000190735
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.9251127243,102.3984375,9.1357717514,0.800003051758
transformer,23.15,dlmc/transformer/random_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,9.11801052094,102.3984375,9.28232479095,0.800003051758
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,9.6893863678,25.599609375,4.92123842239,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.96371984482,25.599609375,5.26503038406,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,9.71133232117,25.599609375,4.94449996948,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.8414144516,25.599609375,4.85631799698,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,4.95771551132,102.3984375,9.730219841,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.72214651108,25.599609375,4.93332862854,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_3_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,10.024064064,25.599609375,5.12098169327,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,5.0068154335,25.599609375,4.75306606293,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.91468572617,25.599609375,5.16011571884,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.9317445755,25.599609375,5.01577949524,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.1225066185,25.599609375,4.88358974457,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_5_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,5.03501749039,102.3984375,10.5140075684,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,9.51814746857,25.599609375,5.00203466415,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv2_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,10.1366357803,25.599609375,4.97629499435,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.81917524338,25.599609375,5.05224990845,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_2_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,4.9288725853,102.3984375,10.1902513504,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,5.03094291687,25.599609375,4.7760219574,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,5.21208763123,25.599609375,4.85309934616,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.00525522232,25.599609375,5.08615636826,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,5.01188421249,25.599609375,4.921833992,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.06923151016,25.599609375,4.79235219955,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.82282161713,25.599609375,4.74237012863,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv1_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_4_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,4.88588905334,102.3984375,9.74786758423,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.2861328125,25.599609375,5.06306266785,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,4.81552600861,25.599609375,5.02550506592,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/random_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,4.87678623199,25.599609375,4.95820760727,0.950000762939
transformer,17.42,dlmc/transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected.smtx,transformer/random_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.84504365921,25.599609375,5.0274477005,0.950000762939
